"age","education","default","balance","housing","contact","month","duration","campaign","TermDeposit"
28,"tertiary","no",1287,"yes","cellular","feb",65,1,"yes"
36,"tertiary","no",441,"yes","cellular","nov",160,2,"no"
32,"tertiary","no",0,"no","cellular","aug",255,2,"no"
23,"secondary","no",496,"yes","unknown","may",430,2,"no"
29,"tertiary","no",572,"yes","telephone","nov",319,1,"yes"
46,"secondary","no",122,"no","cellular","feb",178,7,"no"
52,"unknown","no",668,"yes","cellular","jul",212,4,"no"
30,"secondary","no",249,"yes","cellular","apr",294,1,"no"
36,"tertiary","no",-26,"no","cellular","apr",214,2,"no"
42,"secondary","no",466,"yes","cellular","may",123,3,"no"
33,"tertiary","no",433,"no","cellular","aug",575,4,"no"
46,"tertiary","no",291,"no","cellular","feb",105,4,"no"
54,"tertiary","no",500,"yes","cellular","aug",56,4,"no"
32,"tertiary","no",710,"yes","cellular","jul",181,2,"no"
57,"primary","no",856,"no","cellular","aug",194,6,"no"
55,"tertiary","no",979,"no","cellular","jul",123,1,"no"
40,"secondary","no",0,"no","unknown","jun",543,2,"no"
54,"secondary","no",462,"yes","unknown","may",260,3,"no"
32,"tertiary","no",1077,"no","cellular","aug",200,1,"no"
44,"secondary","no",-389,"yes","unknown","may",207,4,"no"
30,"secondary","no",12,"no","cellular","jul",106,31,"no"
26,"tertiary","no",15161,"no","cellular","feb",280,1,"yes"
41,"tertiary","no",1199,"yes","cellular","nov",286,1,"no"
65,"primary","no",2173,"no","cellular","apr",72,1,"no"
30,"secondary","no",155,"no","cellular","jun",206,3,"no"
36,"secondary","no",1177,"yes","cellular","feb",50,5,"no"
40,"tertiary","no",4736,"yes","cellular","feb",285,2,"yes"
31,"tertiary","no",10112,"yes","cellular","aug",90,4,"no"
21,"primary","no",423,"no","cellular","apr",104,5,"yes"
50,"unknown","no",452,"no","cellular","aug",181,2,"no"
71,"primary","no",2600,"no","cellular","aug",212,1,"yes"
49,"secondary","no",360,"no","cellular","jul",168,1,"no"
34,"primary","no",31,"no","cellular","jul",53,3,"no"
30,"secondary","no",1268,"yes","cellular","apr",105,4,"yes"
43,"secondary","no",2105,"no","telephone","apr",93,2,"no"
34,"secondary","no",-108,"yes","unknown","may",290,1,"no"
31,"secondary","no",80,"yes","cellular","jul",271,1,"no"
39,"secondary","no",518,"yes","unknown","jun",608,2,"no"
31,"tertiary","no",4015,"yes","cellular","feb",95,2,"no"
30,"secondary","yes",-228,"yes","cellular","may",101,1,"no"
40,"tertiary","no",211,"yes","unknown","may",137,3,"no"
60,"secondary","no",1130,"no","cellular","jul",64,2,"no"
27,"tertiary","no",362,"yes","cellular","may",76,2,"no"
52,"secondary","no",196,"yes","cellular","may",99,2,"no"
35,"tertiary","no",284,"no","cellular","aug",258,2,"no"
31,"secondary","no",2597,"yes","unknown","may",189,1,"no"
46,"primary","no",101,"yes","cellular","may",422,1,"no"
29,"secondary","no",-565,"yes","unknown","jun",164,3,"no"
38,"tertiary","no",0,"no","cellular","jul",532,2,"yes"
51,"secondary","no",-267,"no","unknown","jun",208,2,"no"
54,"secondary","no",203,"yes","telephone","jul",238,8,"no"
30,"tertiary","no",-58,"no","cellular","aug",15,18,"no"
38,"tertiary","no",536,"no","cellular","aug",360,4,"no"
28,"secondary","no",221,"yes","cellular","may",256,1,"no"
38,"secondary","no",1294,"yes","unknown","may",565,1,"no"
42,"tertiary","no",4216,"no","cellular","jun",186,2,"yes"
39,"secondary","no",100,"yes","cellular","may",132,1,"no"
54,"tertiary","no",11,"no","unknown","may",452,2,"no"
44,"tertiary","no",97,"yes","unknown","jun",153,4,"no"
45,"primary","no",1163,"no","unknown","may",230,1,"no"
51,"tertiary","no",0,"no","cellular","may",662,2,"yes"
37,"tertiary","no",6771,"no","cellular","sep",337,1,"yes"
54,"primary","no",3859,"no","cellular","nov",104,3,"no"
27,"secondary","no",4590,"yes","cellular","aug",75,1,"no"
33,"secondary","no",2362,"yes","cellular","aug",271,4,"no"
55,"primary","no",-79,"no","unknown","jun",293,3,"no"
58,"primary","no",650,"yes","cellular","apr",114,3,"no"
36,"tertiary","no",1869,"yes","unknown","may",122,2,"no"
30,"secondary","no",-559,"yes","cellular","may",98,1,"no"
29,"tertiary","no",2203,"yes","cellular","may",1131,2,"no"
41,"secondary","no",926,"yes","cellular","may",306,2,"no"
31,"secondary","no",1358,"yes","unknown","may",339,2,"no"
33,"primary","no",910,"yes","cellular","apr",42,1,"no"
52,"secondary","no",395,"yes","unknown","may",391,3,"no"
28,"secondary","no",-156,"yes","unknown","jun",161,5,"no"
36,"secondary","no",382,"yes","cellular","apr",254,1,"no"
72,"primary","no",4415,"no","telephone","oct",120,1,"no"
50,"secondary","no",1130,"yes","cellular","jul",119,2,"no"
57,"secondary","no",1088,"no","cellular","jul",1697,1,"no"
49,"tertiary","no",9824,"no","unknown","jun",69,1,"no"
35,"secondary","no",1085,"no","cellular","feb",195,6,"yes"
48,"primary","no",0,"no","cellular","aug",67,1,"no"
37,"secondary","no",509,"yes","cellular","apr",172,1,"no"
47,"tertiary","no",1245,"no","cellular","aug",17,15,"no"
57,"tertiary","no",10583,"no","cellular","jun",295,3,"yes"
34,"unknown","no",98,"no","cellular","feb",268,1,"no"
46,"secondary","no",700,"no","cellular","jul",136,1,"no"
23,"primary","no",-213,"no","unknown","may",165,2,"no"
57,"secondary","no",1509,"yes","cellular","nov",509,1,"no"
29,"unknown","no",67,"no","cellular","jan",330,2,"no"
30,"primary","no",935,"yes","cellular","feb",96,2,"no"
33,"secondary","no",-346,"yes","unknown","may",29,3,"no"
42,"tertiary","no",10907,"no","cellular","may",74,3,"no"
44,"tertiary","no",-68,"no","cellular","aug",121,4,"no"
46,"secondary","no",-816,"yes","cellular","may",68,1,"no"
67,"tertiary","no",1979,"no","cellular","sep",105,2,"no"
54,"secondary","no",1374,"yes","unknown","may",74,2,"no"
52,"secondary","no",3622,"yes","unknown","may",40,7,"no"
27,"secondary","no",6279,"yes","cellular","nov",257,1,"no"
48,"secondary","no",719,"yes","cellular","jul",205,1,"no"
48,"secondary","no",705,"no","unknown","may",108,2,"no"
33,"secondary","no",1072,"no","unknown","may",144,2,"no"
53,"secondary","no",-725,"yes","unknown","may",1205,1,"yes"
32,"tertiary","no",312,"no","cellular","feb",232,2,"yes"
42,"unknown","no",2374,"no","unknown","jun",158,2,"no"
46,"secondary","no",792,"no","unknown","jun",170,2,"no"
27,"secondary","no",223,"no","cellular","jan",253,2,"no"
29,"secondary","no",1562,"yes","cellular","feb",286,1,"no"
32,"tertiary","no",0,"no","cellular","aug",198,6,"no"
44,"tertiary","no",5773,"no","unknown","may",597,6,"yes"
53,"tertiary","no",193,"no","unknown","may",521,2,"no"
41,"secondary","no",0,"no","cellular","jul",353,4,"no"
32,"secondary","no",644,"yes","unknown","may",198,1,"no"
46,"secondary","no",966,"yes","cellular","aug",40,2,"no"
48,"primary","no",783,"no","cellular","aug",90,2,"no"
48,"secondary","no",306,"no","unknown","jun",314,2,"no"
55,"secondary","no",0,"yes","unknown","may",119,2,"no"
32,"secondary","no",310,"yes","unknown","may",144,1,"no"
34,"primary","no",336,"yes","unknown","may",713,4,"no"
25,"secondary","no",1025,"yes","unknown","may",478,2,"no"
31,"tertiary","no",-547,"yes","cellular","jul",101,10,"no"
34,"secondary","no",-271,"yes","cellular","feb",90,1,"no"
32,"secondary","yes",-18,"yes","unknown","may",155,3,"no"
59,"tertiary","no",1726,"no","cellular","jul",137,3,"no"
53,"tertiary","no",2152,"no","cellular","may",520,2,"no"
45,"primary","no",5315,"yes","cellular","may",262,2,"no"
44,"secondary","no",49,"yes","cellular","may",155,2,"no"
55,"secondary","no",8592,"no","unknown","jun",255,1,"no"
60,"secondary","no",0,"no","unknown","jun",124,1,"no"
38,"secondary","no",133,"yes","unknown","may",156,1,"no"
44,"tertiary","no",4580,"yes","cellular","nov",192,2,"no"
36,"secondary","yes",-491,"yes","unknown","may",671,3,"no"
31,"secondary","no",680,"yes","unknown","may",152,1,"no"
25,"tertiary","no",30,"yes","cellular","jul",254,2,"no"
46,"secondary","no",22,"no","cellular","aug",388,6,"yes"
38,"primary","no",1679,"yes","unknown","jun",21,18,"no"
42,"unknown","no",4800,"no","unknown","jun",10,11,"no"
51,"primary","no",618,"yes","cellular","apr",277,1,"no"
36,"tertiary","no",0,"no","cellular","aug",558,11,"no"
39,"tertiary","no",1802,"no","cellular","oct",92,1,"no"
28,"tertiary","no",120,"yes","unknown","may",130,3,"no"
40,"tertiary","no",242,"yes","unknown","may",221,2,"no"
38,"tertiary","no",246,"yes","unknown","jul",717,8,"no"
23,"secondary","no",8254,"yes","unknown","may",409,3,"no"
34,"secondary","no",661,"yes","cellular","feb",122,1,"no"
37,"secondary","no",0,"yes","cellular","dec",179,1,"yes"
39,"secondary","no",614,"yes","cellular","feb",166,1,"no"
45,"primary","no",2239,"no","telephone","jul",24,2,"no"
36,"secondary","no",2921,"no","telephone","jul",55,7,"no"
33,"secondary","no",719,"yes","cellular","apr",448,2,"yes"
35,"tertiary","no",739,"yes","telephone","may",13,7,"no"
34,"tertiary","no",48,"yes","cellular","aug",810,3,"yes"
46,"secondary","no",368,"no","cellular","aug",293,1,"yes"
57,"secondary","no",712,"yes","unknown","jun",824,1,"no"
43,"secondary","no",-26,"yes","unknown","may",343,1,"no"
42,"secondary","no",8131,"yes","unknown","may",69,1,"no"
56,"tertiary","no",4889,"no","cellular","aug",705,4,"no"
42,"secondary","no",166,"yes","unknown","may",285,3,"no"
33,"secondary","no",5739,"yes","cellular","nov",374,1,"no"
22,"secondary","no",222,"no","cellular","jun",156,3,"no"
37,"tertiary","no",2685,"no","unknown","jun",187,2,"no"
26,"secondary","no",455,"no","cellular","jan",240,1,"no"
45,"unknown","no",458,"yes","cellular","jul",145,2,"no"
35,"secondary","no",203,"yes","cellular","jul",301,1,"no"
34,"secondary","no",904,"no","cellular","feb",199,3,"no"
49,"secondary","no",0,"no","cellular","aug",121,2,"no"
25,"tertiary","no",3730,"yes","cellular","feb",353,1,"yes"
35,"tertiary","no",2161,"no","cellular","mar",139,2,"yes"
52,"tertiary","no",0,"no","unknown","jun",163,3,"no"
53,"primary","no",95,"yes","unknown","may",53,3,"no"
30,"primary","no",462,"no","cellular","jul",274,3,"no"
42,"tertiary","no",7190,"yes","cellular","jul",375,2,"no"
45,"secondary","no",88,"no","cellular","jul",332,1,"no"
29,"secondary","no",0,"no","unknown","may",469,2,"no"
32,"tertiary","no",0,"no","cellular","aug",178,1,"no"
29,"secondary","no",655,"yes","cellular","feb",225,3,"no"
59,"secondary","no",0,"no","unknown","jul",249,1,"no"
29,"tertiary","no",814,"no","unknown","aug",461,1,"yes"
48,"secondary","no",522,"yes","unknown","may",71,1,"no"
27,"tertiary","no",145,"no","cellular","jan",103,1,"no"
47,"tertiary","no",34,"yes","unknown","may",104,1,"no"
55,"primary","no",419,"no","cellular","aug",33,8,"no"
41,"secondary","no",1597,"yes","cellular","apr",461,2,"no"
24,"tertiary","no",106,"no","cellular","jun",77,1,"no"
59,"secondary","no",-139,"no","cellular","jul",33,1,"no"
34,"secondary","no",7171,"yes","cellular","nov",523,2,"no"
44,"unknown","no",722,"yes","telephone","jul",269,2,"no"
56,"secondary","no",6114,"no","telephone","jul",168,2,"no"
40,"secondary","no",59,"yes","unknown","may",420,1,"no"
28,"secondary","no",-39,"no","cellular","jul",64,2,"no"
36,"tertiary","no",1316,"yes","unknown","may",265,2,"no"
33,"secondary","no",-112,"yes","unknown","may",132,1,"no"
69,"tertiary","no",473,"no","cellular","apr",333,1,"no"
36,"tertiary","no",3770,"yes","cellular","jul",150,4,"no"
27,"secondary","no",2,"no","unknown","jul",472,1,"no"
35,"tertiary","no",0,"yes","cellular","may",310,1,"no"
48,"tertiary","no",4,"no","cellular","jul",70,5,"no"
35,"tertiary","no",1902,"no","cellular","nov",188,5,"no"
45,"primary","no",1794,"yes","unknown","may",174,2,"no"
31,"secondary","no",358,"yes","unknown","may",180,1,"no"
30,"tertiary","no",305,"no","cellular","apr",633,1,"yes"
43,"primary","no",29,"no","telephone","jul",259,8,"no"
31,"secondary","no",728,"yes","cellular","may",152,1,"no"
33,"secondary","no",2666,"no","cellular","aug",117,3,"no"
35,"tertiary","no",0,"yes","unknown","may",759,1,"no"
39,"tertiary","no",627,"no","unknown","jun",32,2,"no"
58,"secondary","no",462,"no","cellular","nov",495,1,"yes"
55,"secondary","no",2678,"no","cellular","aug",151,12,"no"
50,"secondary","no",778,"no","cellular","jul",16,1,"no"
33,"unknown","no",2780,"no","cellular","nov",485,1,"yes"
59,"primary","no",1423,"yes","unknown","may",584,2,"no"
46,"secondary","no",1029,"yes","unknown","may",142,1,"no"
22,"secondary","no",3992,"yes","unknown","may",194,2,"no"
39,"tertiary","no",1598,"yes","unknown","may",87,3,"no"
57,"secondary","no",-353,"no","unknown","may",26,3,"no"
48,"secondary","no",22,"no","cellular","feb",429,2,"no"
58,"primary","no",5,"no","unknown","may",177,2,"no"
56,"secondary","no",881,"yes","unknown","may",225,2,"no"
51,"tertiary","no",2506,"no","cellular","nov",210,3,"no"
33,"secondary","no",372,"yes","unknown","may",132,2,"no"
42,"secondary","no",3780,"yes","cellular","nov",104,3,"no"
34,"secondary","no",260,"yes","cellular","apr",20,2,"no"
37,"tertiary","no",1170,"no","unknown","jun",153,3,"no"
31,"secondary","no",181,"no","cellular","apr",325,1,"yes"
28,"secondary","no",3430,"yes","unknown","jun",72,6,"no"
25,"tertiary","no",115,"no","unknown","jul",60,1,"no"
27,"tertiary","no",10451,"yes","cellular","feb",45,1,"no"
31,"secondary","no",0,"no","cellular","jul",347,4,"no"
26,"secondary","no",611,"yes","unknown","may",177,2,"no"
26,"tertiary","no",251,"yes","cellular","may",12,5,"no"
37,"secondary","no",3269,"yes","cellular","may",121,2,"no"
31,"tertiary","no",924,"no","cellular","jun",207,2,"yes"
42,"primary","no",1673,"yes","cellular","apr",636,3,"yes"
36,"tertiary","no",421,"yes","cellular","may",793,5,"no"
37,"tertiary","no",1510,"yes","unknown","jun",88,2,"no"
38,"tertiary","no",0,"yes","cellular","may",537,5,"no"
34,"secondary","no",4963,"yes","cellular","apr",208,1,"no"
33,"tertiary","no",3689,"no","cellular","aug",445,3,"yes"
34,"tertiary","no",625,"no","unknown","aug",34,1,"yes"
50,"secondary","no",3258,"no","cellular","jul",56,2,"no"
31,"secondary","no",-329,"yes","cellular","jul",119,3,"no"
42,"secondary","no",86,"yes","cellular","jul",385,3,"no"
34,"tertiary","no",714,"yes","unknown","may",166,4,"no"
27,"secondary","no",3675,"no","unknown","may",101,2,"no"
49,"tertiary","no",0,"yes","cellular","feb",772,2,"no"
58,"secondary","no",1103,"yes","cellular","feb",226,1,"no"
33,"secondary","no",529,"yes","unknown","may",198,3,"no"
51,"tertiary","no",2523,"yes","cellular","apr",150,1,"no"
24,"unknown","no",146,"no","cellular","may",147,1,"no"
24,"secondary","no",1235,"yes","unknown","may",76,3,"no"
32,"tertiary","no",0,"yes","cellular","jan",223,1,"no"
30,"tertiary","no",3849,"no","telephone","aug",115,2,"no"
36,"secondary","no",-185,"yes","unknown","may",163,2,"no"
41,"secondary","no",4910,"yes","cellular","apr",1090,1,"no"
26,"secondary","no",1128,"yes","unknown","jun",111,3,"no"
34,"tertiary","no",13204,"yes","cellular","nov",197,2,"no"
44,"primary","no",241,"yes","telephone","jul",164,3,"no"
35,"secondary","no",860,"yes","unknown","jun",884,4,"yes"
42,"secondary","no",1812,"yes","cellular","jul",84,2,"no"
58,"primary","no",57,"no","unknown","jun",117,3,"no"
54,"tertiary","no",2625,"yes","cellular","aug",67,3,"no"
30,"secondary","no",1112,"no","cellular","jul",133,3,"no"
46,"tertiary","no",1328,"no","cellular","aug",1241,2,"no"
56,"primary","no",0,"yes","cellular","jul",84,1,"no"
40,"secondary","no",411,"yes","cellular","may",197,1,"no"
59,"primary","no",3372,"no","cellular","jul",87,1,"no"
36,"secondary","no",6699,"yes","cellular","apr",201,3,"no"
46,"secondary","no",1029,"no","cellular","nov",108,2,"no"
55,"tertiary","no",357,"yes","cellular","apr",878,1,"no"
34,"primary","no",0,"yes","cellular","may",206,5,"no"
34,"secondary","no",0,"yes","unknown","may",197,2,"no"
45,"tertiary","no",-302,"no","unknown","jul",80,1,"no"
27,"secondary","no",0,"yes","telephone","may",363,1,"no"
46,"primary","no",147,"yes","cellular","may",116,2,"no"
43,"secondary","no",4478,"yes","unknown","may",133,1,"no"
24,"secondary","no",0,"no","cellular","aug",74,2,"no"
50,"primary","no",5776,"no","cellular","nov",49,3,"no"
38,"primary","no",393,"yes","cellular","may",200,1,"no"
28,"secondary","no",459,"no","cellular","mar",83,13,"no"
30,"tertiary","no",2427,"no","cellular","aug",261,2,"no"
55,"secondary","no",2193,"yes","unknown","may",72,3,"no"
25,"secondary","no",0,"yes","unknown","may",244,2,"no"
33,"secondary","no",1844,"yes","unknown","may",241,3,"no"
42,"secondary","no",399,"no","cellular","jan",296,2,"no"
63,"tertiary","no",661,"no","cellular","mar",56,2,"no"
37,"secondary","no",630,"yes","cellular","apr",28,2,"no"
52,"secondary","no",5006,"yes","unknown","may",112,1,"no"
55,"secondary","no",1662,"no","cellular","jun",94,2,"yes"
31,"secondary","no",251,"no","cellular","aug",156,2,"no"
33,"secondary","no",-366,"yes","unknown","may",81,4,"no"
30,"secondary","no",405,"yes","cellular","feb",103,1,"no"
51,"primary","no",106,"yes","telephone","may",217,1,"no"
27,"primary","no",1128,"yes","unknown","jun",88,4,"no"
54,"tertiary","no",345,"no","cellular","aug",183,6,"no"
26,"secondary","no",450,"no","cellular","feb",542,1,"no"
46,"tertiary","no",1388,"no","cellular","nov",515,5,"no"
54,"secondary","no",2761,"no","cellular","jul",771,1,"no"
29,"secondary","no",3310,"no","cellular","jun",344,2,"no"
45,"secondary","no",3007,"no","unknown","jun",442,1,"no"
60,"secondary","no",0,"yes","telephone","jul",101,14,"no"
37,"primary","no",61,"yes","cellular","jul",156,3,"no"
33,"secondary","no",1,"no","unknown","jun",66,5,"no"
54,"secondary","no",4475,"yes","cellular","nov",108,1,"no"
30,"tertiary","no",0,"no","cellular","aug",209,2,"no"
32,"tertiary","no",1246,"yes","cellular","apr",509,1,"yes"
47,"primary","no",799,"no","cellular","aug",67,4,"no"
34,"secondary","no",-33,"yes","cellular","jul",961,1,"yes"
29,"tertiary","no",-223,"no","cellular","jul",208,1,"no"
43,"tertiary","no",64,"no","unknown","jun",230,2,"no"
29,"primary","no",339,"no","unknown","jul",1576,3,"yes"
25,"secondary","no",5533,"yes","cellular","jul",50,4,"no"
43,"secondary","no",-796,"no","cellular","jul",190,4,"no"
47,"secondary","no",11,"no","cellular","aug",184,3,"no"
53,"secondary","no",578,"no","cellular","aug",59,2,"no"
32,"secondary","yes",-354,"yes","unknown","may",51,2,"no"
